SAMPLE PARAMETERS
Gauge length [mm]: 24.1614
Area [mm2]: 72.7888
EXPERIMENTAL PARAMETERS
Time [s]: 2.5
Number of steps: 1000
Displacement (0) or force control (1): 0
Schedule ID: 0
Omega: 12.5664
Amplitude: 0.5
RESULTS
Time [s],Displacement [mm],Force [N]
0.105,0.3756550564175727,5.931246130376483
0.1075,0.3909283793017288,6.295994384456617
0.11,0.40630934270713787,6.67783516598968
0.1125,0.4217827674798847,7.076956320862676
0.115,0.437333383217848,7.493460965350928
0.11750000000000001,0.45294584334074295,7.927362465982647
0.12,0.46860474023534343,8.378580225921826
0.1225,0.48429462046093597,8.84693632618316
0.125,0.5000000000000001,9.332153050101933
0.1275,0.5157053795390641,9.833851306771543
0.13,0.5313952597646567,10.351549948190026
0.1325,0.5470541566592573,10.884665961853267
0.135,0.5626666167821522,11.432515505755122
0.1375,0.5782172325201156,11.994315740136644
0.14,0.5936906572928625,12.569187400676302
0.14250000000000002,0.6090716206982714,13.156158051379242
0.145,0.6243449435824275,13.754165947317695
0.1475,0.6394955530196147,14.3620644388675
0.15,0.654508497187474,14.978626845773276
0.1525,0.6693689601226458,15.602551733507584
0.155,0.6840622763423391,16.232468525832985
0.1575,0.6985739453173905,16.86694339479609
0.16,0.7128896457825366,17.50448537428865
0.1625,0.7269952498697735,18.143552649650523
0.165,0.7408768370508578,18.782558983884343
0.1675,0.7545207078751858,19.419880246671642
0.17,0.7679133974894986,20.053861018654246
