SAMPLE PARAMETERS
Gauge length [mm]: 22.3241
Area [mm2]: 75.98
EXPERIMENTAL PARAMETERS
Time [s]: 50
Number of steps: 1000
Displacement (0) or force control (1): 0
Schedule ID: 0
       Pi
Omega: --
       5
Amplitude: 0.5
RESULTS
Time [s],Displacement [mm],Force [N]
32.2,0.4063093427071377,2.1140849425359076
32.25,0.42178276747988463,2.2714275952291025
32.3,0.4373333832178479,2.4380843876806937
32.35,0.4529458433407429,2.61430632897688
32.4,0.4686047402353433,2.8003148219946716
32.45,0.48429462046093585,2.996298406514449
32.5,0.5,3.2024096069734624
32.55,0.5157053795390641,3.418761912936214
32.6,0.5313952597646567,3.645426920419108
32.65,0.5470541566592572,3.8824316604336633
32.7,0.5626666167821521,4.129756141134541
32.75,0.5782172325201155,4.387331127571454
32.8,0.5936906572928624,4.655036182323909
32.85,0.6090716206982714,4.932697988154671
32.9,0.6243449435824274,5.22008897203632
32.95,0.6394955530196147,5.5169262477921945
33,0.6545084971874737,5.822870892370491
33.05,0.6693689601226457,6.137527568294587
33.1,0.684062276342339,6.460444502657295
33.15,0.6985739453173904,6.791113829875408
33.2,0.7128896457825363,7.128972303429637
33.25,0.7269952498697734,7.473402378545589
33.3,0.7408768370508577,7.823733665352964
33.35,0.7545207078751857,8.179244749098473
33.4,0.7679133974894984,8.5391653716118
33.45,0.7810416889260653,8.90267896497212
33.5,0.7938926261462367,9.268925526151133
33.55,0.8064535268264882,9.637004818520717
33.6,0.8187119948743449,10.005979883982507
33.65,0.8306559326618259,10.374880846604848
33.7,0.8422735529643445,10.742708986998807
33.75,0.8535533905932737,11.10844106412744
33.8,0.8644843137107058,11.471033859416975
33.85,0.8750555348152298,11.834378899696892
33.9,0.8852566213878947,12.212051753096713
33.95,0.8950775061878453,12.582312969752614
34,0.9045084971874738,12.944124018880458
34.05,0.913540287137281,13.296433929392736
34.1,0.9221639627510076,13.638186954307976
34.15,0.9303710135019718,13.968330206801554
34.2,0.9381533400219317,14.285821219046946
34.25,0.9455032620941839,14.589635372729608
34.3,0.9524135262330099,14.878773148595638
34.35,0.9588773128419906,15.152267142790365
34.4,0.9648882429441258,15.409188799603353
34.45,0.9704403844771128,15.648654811890037
34.5,0.9755282581475768,15.869833144646375
34.55,0.9801468428384716,16.07194864026682
34.6,0.9842915805643156,16.25428816947506
34.65,0.9879583809693737,16.416205296008798
34.7,0.9911436253643444,16.557124428442464
34.75,0.993844170297569,16.676544438389474
34.8,0.996057350657239,16.774041727559652
34.85,0.99778098230154,16.85115115689747
34.9,0.9990133642141359,16.908601667535404
34.95,0.9997532801828659,16.940796882738866
35,1.,16.94796206529377
35.05,0.9997532801828659,16.930293181832766
35.1,0.9990133642141359,16.88816114150607
35.15,0.99778098230154,16.824280570332533
35.2,0.996057350657239,16.741014713635646
35.25,0.993844170297569,16.635729257910707
35.3,0.9911436253643444,16.508820986123606
35.35,0.9879583809693737,16.360761388435684
35.4,0.9842915805643156,16.192093388776136
35.45,0.9801468428384716,16.003427663812715
35.5,0.9755282581475768,15.79543858390894
35.55,0.9704403844771128,15.568859808780221
35.6,0.9648882429441258,15.324479571988762
35.65,0.9588773128419906,15.063135690577312
35.7,0.9524135262330099,14.785710338153494
35.75,0.9455032620941839,14.493124621952546
35.8,0.9381533400219317,14.186333005806873
35.85,0.9303710135019718,13.866317623555576
35.9,0.9221639627510076,13.534082528275759
35.95,0.913540287137281,13.190647925203205
36,0.9045084971874738,12.838077506690217
36.05,0.8950775061878453,12.498057606040081
36.1,0.8852566213878947,12.150724879068756
36.15,0.8750555348152298,11.797152737319864
36.2,0.8644843137107058,11.438413933785705
36.25,0.8535533905932737,11.075575435967277
36.3,0.8422735529643445,10.70969340890993
36.35,0.8306559326618259,10.341808338573403
36.4,0.8187119948743449,9.972940324883846
36.45,0.8064535268264882,9.604084572609583
36.5,0.7938926261462367,9.236207106170776
36.55,0.7810416889260653,8.870240733171487
36.6,0.7679133974894984,8.507081279468629
36.65,0.7545207078751857,8.147584116215478
36.7,0.7408768370508577,7.792560997582568
36.75,0.7269952498697734,7.442777225024961
36.8,0.7128896457825363,7.098949151858884
36.85,0.6985739453173904,6.761742039075145
36.9,0.684062276342339,6.431768271082488
36.95,0.6693689601226457,6.109585937020593
37,0.6545084971874737,5.795697780728649
37.05,0.6394955530196147,5.490550519695333
37.1,0.6243449435824274,5.194534530852404
37.15,0.6090716206982714,4.9079838978624855
37.2,0.5936906572928624,4.631176812581154
37.25,0.5782172325201155,4.364336320259917
37.3,0.5626666167821521,4.107631395936839
37.35,0.5470541566592572,3.861178336965519
37.4,0.5313952597646567,3.6250424544791864
37.45,0.5157053795390641,3.3992400445281596
37.5,0.5,3.1837406177210354
37.55,0.48429462046093585,2.9784693643306484
37.6,0.4686047402353433,2.783309830835186
37.65,0.4529458433407429,2.5981067817576484
37.7,0.4373333832178479,2.4226692204529714
37.75,0.42178276747988463,2.2567735409399248
37.8,0.4063093427071377,2.1001667828040818
37.85,0.39092837930172875,1.9525699605472804
37.9,0.3756550564175727,1.8136814386809608
37.95,0.36050444698038536,1.6831803242372434
38,0.34549150281252633,1.5607298484061465
38.05,0.33063103987735437,1.4459807101743318
38.1,0.3159377236576611,1.3385743550290825
38.15,0.3014260546826097,1.2381461636769437
38.2,0.28711035421746367,1.1443285264273404
38.25,0.2730047501302266,1.0567537809513625
38.3,0.25912316294914234,0.9750569925320459
38.35,0.24547929212481437,0.898878557876467
38.4,0.23208660251050167,0.8278666161347054
38.45,0.2189583110739347,0.7616792519842754
38.5,0.20610737385376343,0.699986479387371
38.55,0.1935464731735118,0.6424719955706
38.6,0.1812880051256552,0.5888346985799702
38.65,0.16934406733817411,0.5387899633822752
38.7,0.15772644703565572,0.49207067461943466
38.75,0.1464466094067263,0.44842801661726966
38.8,0.13551568628929422,0.4076320233363677
38.85,0.12494446518477023,0.36947189404271474
38.9,0.11474337861210536,0.33375608253946903
38.95,0.10492249381215481,0.3003121700285162
39,0.09549150281252626,0.2689865339953068
39.05,0.0864597128627191,0.2396438273049455
39.1,0.07783603724899248,0.21216628368717827
39.15,0.06962898649802815,0.1872872212213923
39.2,0.06184665997806823,0.16475205535847948
39.25,0.05449673790581607,0.1437456520125803
39.3,0.04758647376699029,0.12421087802079347
39.35,0.04112268715800942,0.10610209551050521
39.4,0.03511175705587427,0.08938394472461016
39.45,0.02955961552288731,0.07403009878446663
39.5,0.02447174185242327,0.06002201095621491
39.55,0.019853157161528485,0.0473476749549321
39.6,0.015708419435684462,0.03650785683991398
39.65,0.012041619030626317,0.027971213975187894
39.7,0.008856374635655678,0.020565227549762928
39.75,0.0061558297024310905,0.014291354733314023
39.8,0.003942649342761098,0.009152187551031105
39.85,0.002219017698460033,0.005150788723273949
39.9,0.0009866357858642149,0.0022901344729043464
39.95,0.00024671981713419224,0.0005726722073155164
40,0.,0.
40.05,0.00024671981713419224,0.0005726722073155164
40.1,0.0009866357858642149,0.0022901344729043464
40.15,0.002219017698460033,0.005150788723273949
40.2,0.003942649342761098,0.009152187551031105
40.25,0.0061558297024310905,0.014291354733314023
40.3,0.008856374635655678,0.020565227549762928
40.35,0.012041619030626317,0.027971213975187894
40.4,0.015708419435684462,0.03650785683991398
40.45,0.019853157161528485,0.047347662275520466
40.5,0.02447174185242327,0.06002195262030291
40.55,0.02955961552288731,0.07402995193752085
40.6,0.03511175705587427,0.08938366184833928
40.65,0.04112268715800942,0.10610162394325015
40.7,0.04758647376699029,0.12421015930499626
40.75,0.05449673790581607,0.1437446210319122
40.8,0.06184665997806823,0.1647506391633362
40.85,0.06962898649802815,0.1872853375989153
40.9,0.07783603724899248,0.2121638007362579
40.95,0.0864597128627191,0.2396405133366693
41,0.09549150281252626,0.2689820871503815
41.05,0.10492249381215481,0.3003062548814723
41.1,0.11474337861210536,0.3337483219773924
41.15,0.12494446518477023,0.36946185950014704
41.2,0.13551568628929422,0.4076192232061227
41.25,0.1464466094067263,0.4484118826864048
41.3,0.15772644703565572,0.4920505463224978
41.35,0.16934406733817411,0.5387650696709236
41.4,0.1812880051256552,0.5888041371848505
41.45,0.1935464731735118,0.6424347094185082
41.5,0.20610737385376343,0.6999412299149237
41.55,0.2189583110739347,0.7616245890660175
41.6,0.23208660251050167,0.8278008443441448
41.65,0.24547929212481437,0.8987996987962744
41.7,0.25912316294914234,0.97496274278337
41.75,0.2730047501302266,1.0566414656573957
41.8,0.28711035421746367,1.1441950478597471
41.85,0.3014260546826097,1.2379879447244198
41.9,0.3159377236576611,1.3383872773602479
41.95,0.33063103987735437,1.4457600467945344
42,0.34549150281252633,1.5604701905173455
42.05,0.36050444698038536,1.682875502295344
42.1,0.3756550564175727,1.8133244376394126
42.15,0.39092837930172875,1.9521528293564183
42.2,0.4063093427071377,2.099680538391463
42.25,0.42178276747988463,2.2562080668955704
42.3,0.4373333832178479,2.422013160906394
42.35,0.4529458433407429,2.5973474309615856
42.4,0.4686047402353433,2.7824330191592592
42.45,0.48429462046093585,2.9774593415117696
42.5,0.5,3.1825799343761205
42.55,0.5157053795390641,3.3979094330437967
42.6,0.5313952597646567,3.6235207106157348
42.65,0.5470541566592572,3.859442203589901
42.7,0.5626666167821521,4.105655450497477
42.75,0.5782172325201155,4.362092867669329
42.8,0.5936906572928624,4.628635785384131
42.85,0.6090716206982714,4.905112765558154
42.9,0.6243449435824274,5.191298220389024
42.95,0.6394955530196147,5.486911349178874
43,0.6545084971874737,5.791615408410893
43.05,0.6693689601226457,6.105017327613413
43.1,0.684062276342339,6.426667681471759
43.15,0.6985739453173904,6.756061025343292
43.2,0.7128896457825363,7.092636599521135
43.25,0.7269952498697734,7.435779404188306
43.3,0.7408768370508577,7.784821644608839
43.35,0.7545207078751857,8.139044543232005
43.4,0.7679133974894984,8.49768051286267
43.45,0.7810416889260653,8.859915681957137
43.5,0.7938926261462367,9.224892760800708
43.55,0.8064535268264882,9.591714234463716
43.6,0.8187119948743449,9.959445866422815
43.65,0.8306559326618259,10.327120493684573
43.7,0.8422735529643445,10.693742092654979
43.75,0.8535533905932737,11.05829009261595
43.8,0.8644843137107058,11.419723911502551
43.85,0.8750555348152298,11.776987687642398
43.9,0.8852566213878947,12.12901517884747
43.95,0.8950775061878453,12.474734799174716
44,0.9045084971874738,12.813074762685774
44.05,0.913540287137281,13.163696953859182
44.1,0.9221639627510076,13.504710327544425
44.15,0.9303710135019718,13.834054654051288
44.2,0.9381533400219317,14.150720271006497
44.25,0.9455032620941839,14.453712345505993
44.3,0.9524135262330099,14.742058158500416
44.35,0.9588773128419906,15.014814162101246
44.4,0.9648882429441258,15.271072762587826
44.45,0.9704403844771128,15.509968783977461
44.5,0.9755282581475768,15.730685568531305
44.55,0.9801468428384716,15.932460673710517
44.6,0.9842915805643156,16.11459112875629
44.65,0.9879583809693737,16.27643821831111
44.7,0.9911436253643444,16.417431764610026
44.75,0.993844170297569,16.537073885180657
44.8,0.996057350657239,16.634942206886944
44.85,0.99778098230154,16.710692523006944
44.9,0.9990133642141359,16.76666409815171
44.95,0.9997532801828659,16.800143616967777
45,1.,16.80865813757191
45.05,0.9997532801828659,16.792449026476827
45.1,0.9990133642141359,16.751840015969922
45.15,0.99778098230154,16.691696855215355
45.2,0.996057350657239,16.609844991752944
45.25,0.993844170297569,16.506067285337235
45.3,0.9911436253643444,16.38074957548031
45.35,0.9879583809693737,16.2343518781018
45.4,0.9842915805643156,16.06740520597282
45.45,0.9801468428384716,15.880507974134495
45.5,0.9755282581475768,15.674322021216996
45.55,0.9704403844771128,15.449568280370574
45.6,0.9648882429441258,15.20702213518419
45.65,0.9588773128419906,14.947508498456989
45.7,0.9524135262330099,14.671896653721953
45.75,0.9455032620941839,14.381094901455537
45.8,0.9381533400219317,14.07604505358995
45.85,0.9303710135019718,13.75771682226813
45.9,0.9221639627510076,13.435953231157734
45.95,0.913540287137281,13.114767361591209
46,0.9045084971874738,12.784175605186055
46.05,0.8950775061878453,12.445234693754388
46.1,0.8852566213878947,12.099011101259089
46.15,0.8750555348152298,11.746575798836693
46.2,0.8644843137107058,11.388999056374509
46.25,0.8535533905932737,11.027345322577224
46.3,0.8422735529643445,10.66266821513241
46.35,0.8306559326618259,10.296005651246686
46.4,0.8187119948743449,9.928375147915897
46.45,0.8064535268264882,9.56076932009081
46.5,0.7938926261462367,9.19415160271721
46.55,0.7810416889260653,8.829452221590717
46.6,0.7679133974894984,8.467564435615012
46.65,0.7545207078751857,8.109341071081111
46.7,0.7408768370508577,7.755591366510898
46.75,0.7269952498697734,7.407078143979203
46.8,0.7128896457825363,7.064515320612211
46.85,0.6985739453173904,6.728565771240486
46.9,0.684062276342339,6.399839550803651
46.95,0.6693689601226457,6.078892482149312
47,0.6545084971874737,5.766225112325337
47.05,0.6394955530196147,5.462282037616324
47.1,0.6243449435824274,5.167451595196203
47.15,0.6090716206982714,4.882065916033691
47.2,0.5936906572928624,4.606401331679107
47.25,0.5782172325201155,4.340679124493465
47.3,0.5626666167821521,4.085066608765866
47.35,0.5470541566592572,3.8396785276036844
47.4,0.5313952597646567,3.604578748445426
47.45,0.5157053795390641,3.3797822378003475
47.5,0.5,3.1652572941655754
47.55,0.48429462046093585,2.960928015961408
47.6,0.4686047402353433,2.766676980466653
47.65,0.4529458433407429,2.582348107620675
47.7,0.4373333832178479,2.407749682324126
47.75,0.42178276747988463,2.242657507292852
47.8,0.4063093427071377,2.0868181585172856
47.85,0.39092837930172875,1.9399523146617763
47.9,0.3756550564175727,1.8017581317427287
47.95,0.36050444698038536,1.671914634662965
48,0.34549150281252633,1.5500850974458684
48.05,0.33063103987735437,1.4359203848920754
48.1,0.3159377236576611,1.3290622288311211
48.15,0.3014260546826097,1.229146413886434
48.2,0.28711035421746367,1.135805848403844
48.25,0.2730047501302266,1.0486734982549153
48.3,0.25912316294914234,0.9673851626897993
48.35,0.24547929212481437,0.8915820732613899
48.4,0.23208660251050167,0.8209132995283224
48.45,0.2189583110739347,0.7550379463965027
48.5,0.20610737385376343,0.6936271317166243
48.55,0.1935464731735118,0.6363657337496424
48.6,0.1812880051256552,0.5829539018425033
48.65,0.16934406733817411,0.533108325341425
48.7,0.15772644703565572,0.48656325883377133
48.75,0.1464466094067263,0.44307130444337767
48.8,0.13551568628929422,0.40240395380111943
48.85,0.12494446518477023,0.36435189557303965
48.9,0.11474337861210536,0.3287250963991317
48.95,0.10492249381215481,0.29535266537664023
49,0.09549150281252626,0.2640825144768802
49.05,0.0864597128627191,0.23545820936449752
49.1,0.07783603724899248,0.2096701434373363
49.15,0.06962898649802815,0.18555936163164852
49.2,0.06184665997806823,0.16304279816899606
49.25,0.05449673790581607,0.14205113863735833
49.3,0.04758647376699029,0.12252771839563936
49.35,0.04112268715800942,0.1044273515889813
49.4,0.03511175705587427,0.08771511137721588
49.45,0.02955961552288731,0.07236508231160234
49.5,0.02447174185242327,0.0583591052645373
49.55,0.019853157161528485,0.04617559454814679
49.6,0.015708419435684462,0.03650785683991398
49.65,0.012041619030626317,0.027971213975187894
49.7,0.008856374635655678,0.020565227549762928
49.75,0.0061558297024310905,0.014291354733314023
49.8,0.003942649342761098,0.009152187551031105
49.85,0.002219017698460033,0.005150788723273949
49.9,0.0009866357858642149,0.0022901344729043464
49.95,0.00024671981713419224,0.0005726722073155164
50,0.,0.
